transaction_id,user_id,timestamp,amount,category,receiver_id,receiver_type,status,payment_method,location,day_of_week,hour,is_weekend
TXN_001565,USER_0081,2024-03-27 13:31:00,749,Bills & Utilities,Merchant_7823,Merchant,SUCCESS,Google Pay,Bangalore,Wednesday,13,0
TXN_001566,USER_0482,2024-09-04 14:55:00,1093,Shopping,E-commerce_7742,E-commerce,SUCCESS,Cred,Hyderabad,Wednesday,14,0
TXN_001567,USER_0455,2024-05-30 13:59:00,236,Food & Dining,Merchant_3554,Merchant,SUCCESS,PhonePe,Mumbai,Thursday,13,0
TXN_001568,USER_0619,2024-11-04 16:32:00,413,Shopping,Merchant_7494,Merchant,SUCCESS,BHIM,Ahmedabad,Monday,16,0
TXN_001569,USER_0568,2024-04-30 22:37:00,250,Entertainment,Individual_7941,Individual,SUCCESS,Google Pay,Kolkata,Tuesday,22,0
TXN_001570,USER_0997,2024-09-16 17:53:00,45,Transportation,Individual_4471,Individual,SUCCESS,BHIM,Lucknow,Monday,17,0
TXN_001571,USER_0058,2024-06-21 15:55:00,648,Bills & Utilities,Individual_2264,Individual,SUCCESS,Cred,Ahmedabad,Friday,15,0
TXN_001572,USER_0489,2024-03-22 14:30:00,1433,Healthcare,E-commerce_3700,E-commerce,SUCCESS,PhonePe,Hyderabad,Friday,14,0
TXN_001573,USER_0663,2024-04-24 10:08:00,3301,Education,Service Provider_2776,Service Provider,SUCCESS,PhonePe,Delhi,Wednesday,10,0
TXN_001574,USER_0372,2024-08-29 21:02:00,606,Transfer to Friends,Merchant_4924,Merchant,SUCCESS,Paytm,Bangalore,Thursday,21,0
TXN_001575,USER_0555,2024-07-17 08:20:00,165,Transportation,Individual_1179,Individual,SUCCESS,Paytm,Chennai,Wednesday,8,0
TXN_001576,USER_0565,2024-07-21 09:31:00,985,Bills & Utilities,Individual_5410,Individual,SUCCESS,PhonePe,Lucknow,Sunday,9,1
TXN_001577,USER_0579,2024-09-14 19:45:00,335,Food & Dining,E-commerce_1748,E-commerce,SUCCESS,PhonePe,Hyderabad,Saturday,19,1
TXN_001578,USER_0096,2024-08-08 18:59:00,855,Entertainment,Service Provider_5626,Service Provider,SUCCESS,BHIM,Jaipur,Thursday,18,0
TXN_001579,USER_0200,2024-11-02 10:25:00,398,Healthcare,Service Provider_3122,Service Provider,SUCCESS,Cred,Delhi,Saturday,10,1
TXN_001580,USER_0340,2024-08-10 13:44:00,1566,Education,Individual_1388,Individual,SUCCESS,Amazon Pay,Pune,Saturday,13,1
TXN_001581,USER_0489,2024-04-19 10:36:00,1716,Transfer to Friends,Service Provider_3641,Service Provider,SUCCESS,Google Pay,Ahmedabad,Friday,10,0
TXN_001582,USER_0081,2024-01-31 07:11:00,64,Transportation,Individual_3307,Individual,SUCCESS,Cred,Bangalore,Wednesday,7,0
TXN_001583,USER_0987,2024-01-19 09:19:00,509,Fuel,E-commerce_3149,E-commerce,SUCCESS,Paytm,Kolkata,Friday,9,0
TXN_001584,USER_0369,2024-01-10 21:03:00,667,Transfer to Friends,Merchant_7350,Merchant,SUCCESS,Google Pay,Chennai,Wednesday,21,0
TXN_001585,USER_0626,2024-04-06 10:20:00,3620,Transfer to Friends,Individual_9151,Individual,SUCCESS,PhonePe,Mumbai,Saturday,10,1
TXN_001586,USER_0147,2024-10-09 18:43:00,114,Entertainment,E-commerce_2541,E-commerce,SUCCESS,BHIM,Hyderabad,Wednesday,18,0
TXN_001587,USER_0174,2024-01-06 18:54:00,350,Entertainment,Merchant_5589,Merchant,FAILED,Amazon Pay,Hyderabad,Saturday,18,1
TXN_001588,USER_0362,2024-09-30 07:17:00,103,Transportation,Individual_8548,Individual,SUCCESS,Paytm,Ahmedabad,Monday,7,0
TXN_001589,USER_0263,2024-11-20 15:39:00,109,Groceries,Merchant_8999,Merchant,SUCCESS,PhonePe,Hyderabad,Wednesday,15,0
TXN_001590,USER_0880,2024-04-04 18:46:00,824,Entertainment,E-commerce_3113,E-commerce,SUCCESS,BHIM,Hyderabad,Thursday,18,0
TXN_001591,USER_0525,2024-02-07 16:06:00,1940,Transfer to Friends,Service Provider_2367,Service Provider,SUCCESS,Cred,Pune,Wednesday,16,0
TXN_001592,USER_0519,2024-11-14 17:31:00,552,Groceries,Merchant_1934,Merchant,SUCCESS,Cred,Chennai,Thursday,17,0
TXN_001593,USER_0717,2024-03-16 06:36:00,323,Fuel,Individual_2725,Individual,SUCCESS,Paytm,Pune,Saturday,6,1
TXN_001594,USER_0163,2024-09-25 15:55:00,2444,Transfer to Friends,Merchant_4654,Merchant,SUCCESS,BHIM,Ahmedabad,Wednesday,15,0
TXN_001595,USER_0686,2024-08-01 18:55:00,154,Transportation,E-commerce_8675,E-commerce,SUCCESS,Cred,Jaipur,Thursday,18,0
TXN_001596,USER_0922,2024-07-28 10:28:00,562,Groceries,Merchant_3953,Merchant,SUCCESS,Cred,Delhi,Sunday,10,1
TXN_001597,USER_0940,2024-02-15 11:04:00,3146,Education,Individual_7578,Individual,SUCCESS,Paytm,Delhi,Thursday,11,0
TXN_001598,USER_0325,2024-04-03 10:44:00,1321,Healthcare,Individual_8802,Individual,SUCCESS,PhonePe,Kolkata,Wednesday,10,0
TXN_001599,USER_0466,2024-04-07 19:36:00,616,Food & Dining,Individual_8699,Individual,SUCCESS,Google Pay,Chennai,Sunday,19,1
TXN_001600,USER_0328,2024-07-27 14:53:00,4967,Transfer to Friends,E-commerce_2022,E-commerce,SUCCESS,Paytm,Pune,Saturday,14,1
TXN_001601,USER_0485,2024-09-01 11:21:00,1452,Bills & Utilities,Individual_1375,Individual,SUCCESS,Cred,Pune,Sunday,11,1
TXN_001602,USER_0277,2024-02-28 18:16:00,184,Entertainment,Merchant_3322,Merchant,SUCCESS,PhonePe,Kolkata,Wednesday,18,0
TXN_001603,USER_0415,2024-09-10 17:22:00,72,Transportation,E-commerce_7876,E-commerce,SUCCESS,Amazon Pay,Chennai,Tuesday,17,0
TXN_001604,USER_0686,2024-03-09 18:29:00,662,Entertainment,Merchant_2514,Merchant,SUCCESS,BHIM,Hyderabad,Saturday,18,1
TXN_001605,USER_0987,2024-09-22 22:14:00,958,Entertainment,Individual_6722,Individual,SUCCESS,BHIM,Ahmedabad,Sunday,22,1
TXN_001606,USER_0487,2024-02-16 19:07:00,406,Fuel,E-commerce_6811,E-commerce,SUCCESS,Cred,Lucknow,Friday,19,0
TXN_001607,USER_0399,2024-12-18 19:04:00,503,Food & Dining,Individual_2274,Individual,SUCCESS,Cred,Lucknow,Wednesday,19,0
TXN_001608,USER_0632,2024-05-10 12:06:00,1099,Shopping,Service Provider_1232,Service Provider,SUCCESS,Google Pay,Ahmedabad,Friday,12,0
TXN_001609,USER_0957,2024-12-24 11:10:00,690,Shopping,Service Provider_2861,Service Provider,SUCCESS,Cred,Pune,Tuesday,11,0
TXN_001610,USER_0270,2024-10-22 06:28:00,1049,Fuel,E-commerce_3059,E-commerce,SUCCESS,Cred,Ahmedabad,Tuesday,6,0
TXN_001611,USER_0655,2024-08-22 10:44:00,4327,Transfer to Friends,Merchant_4581,Merchant,SUCCESS,Cred,Chennai,Thursday,10,0
TXN_001612,USER_0431,2024-03-24 18:32:00,395,Fuel,E-commerce_4541,E-commerce,SUCCESS,Paytm,Chennai,Sunday,18,1
TXN_001613,USER_0976,2024-12-04 15:53:00,306,Bills & Utilities,Service Provider_6960,Service Provider,SUCCESS,PhonePe,Kolkata,Wednesday,15,0
TXN_001614,USER_0919,2024-01-09 22:12:00,307,Entertainment,E-commerce_8471,E-commerce,SUCCESS,BHIM,Pune,Tuesday,22,0
TXN_001615,USER_0361,2024-12-16 13:22:00,895,Healthcare,Service Provider_2857,Service Provider,SUCCESS,Google Pay,Ahmedabad,Monday,13,0
TXN_001616,USER_0439,2024-12-30 13:12:00,377,Healthcare,Individual_9892,Individual,SUCCESS,BHIM,Pune,Monday,13,0
TXN_001617,USER_0292,2024-02-09 14:47:00,1362,Education,Merchant_2435,Merchant,SUCCESS,PhonePe,Delhi,Friday,14,0
TXN_001618,USER_0666,2024-07-01 19:42:00,252,Food & Dining,E-commerce_2698,E-commerce,SUCCESS,BHIM,Lucknow,Monday,19,0
TXN_001619,USER_0950,2024-11-21 10:20:00,199,Fuel,E-commerce_9247,E-commerce,SUCCESS,Amazon Pay,Mumbai,Thursday,10,0
TXN_001620,USER_0684,2024-01-28 21:36:00,467,Entertainment,Individual_4651,Individual,SUCCESS,BHIM,Jaipur,Sunday,21,1
TXN_001621,USER_0391,2024-07-07 08:41:00,136,Transportation,E-commerce_3038,E-commerce,SUCCESS,Paytm,Ahmedabad,Sunday,8,1
TXN_001622,USER_0423,2024-03-16 09:35:00,1458,Education,Service Provider_4668,Service Provider,SUCCESS,Amazon Pay,Kolkata,Saturday,9,1
TXN_001623,USER_0275,2024-06-22 18:17:00,369,Entertainment,E-commerce_4957,E-commerce,SUCCESS,PhonePe,Pune,Saturday,18,1
TXN_001624,USER_0034,2024-03-20 08:47:00,158,Food & Dining,Individual_7134,Individual,SUCCESS,Amazon Pay,Lucknow,Wednesday,8,0
TXN_001625,USER_0326,2024-07-17 09:49:00,2029,Healthcare,E-commerce_4962,E-commerce,SUCCESS,Amazon Pay,Pune,Wednesday,9,0
TXN_001626,USER_0198,2024-09-25 22:22:00,3714,Transfer to Friends,Merchant_8030,Merchant,SUCCESS,Google Pay,Pune,Wednesday,22,0
TXN_001627,USER_0746,2024-01-05 19:34:00,628,Shopping,Service Provider_9475,Service Provider,FAILED,Google Pay,Pune,Friday,19,0
TXN_001628,USER_0237,2024-04-10 07:45:00,247,Transportation,Merchant_7422,Merchant,SUCCESS,Cred,Kolkata,Wednesday,7,0
TXN_001629,USER_0858,2024-08-15 14:43:00,131,Fuel,Service Provider_4338,Service Provider,FAILED,PhonePe,Delhi,Thursday,14,0
TXN_001630,USER_0027,2024-01-07 14:22:00,1736,Education,Individual_1455,Individual,SUCCESS,Amazon Pay,Jaipur,Sunday,14,1
TXN_001631,USER_0943,2024-02-02 18:41:00,228,Transportation,Merchant_3138,Merchant,SUCCESS,BHIM,Hyderabad,Friday,18,0
TXN_001632,USER_0192,2024-08-14 12:05:00,1663,Bills & Utilities,Service Provider_4175,Service Provider,SUCCESS,Amazon Pay,Chennai,Wednesday,12,0
TXN_001633,USER_0744,2024-05-23 15:23:00,832,Education,Merchant_5505,Merchant,SUCCESS,PhonePe,Bangalore,Thursday,15,0
TXN_001634,USER_0643,2024-11-27 19:36:00,232,Food & Dining,Merchant_2817,Merchant,SUCCESS,BHIM,Lucknow,Wednesday,19,0
TXN_001635,USER_0126,2024-12-20 08:56:00,184,Transportation,Service Provider_5292,Service Provider,SUCCESS,Google Pay,Delhi,Friday,8,0
TXN_001636,USER_0080,2024-08-12 17:55:00,365,Groceries,Individual_7402,Individual,SUCCESS,PhonePe,Ahmedabad,Monday,17,0
TXN_001637,USER_0815,2024-08-22 12:31:00,520,Food & Dining,Merchant_8971,Merchant,SUCCESS,Cred,Delhi,Thursday,12,0
TXN_001638,USER_0216,2024-06-15 15:41:00,5520,Education,Service Provider_8387,Service Provider,SUCCESS,Google Pay,Bangalore,Saturday,15,1
TXN_001639,USER_0306,2024-01-25 09:31:00,369,Food & Dining,Merchant_2920,Merchant,SUCCESS,Paytm,Hyderabad,Thursday,9,0
TXN_001640,USER_0496,2024-06-14 12:46:00,959,Transfer to Friends,Individual_9548,Individual,SUCCESS,Cred,Kolkata,Friday,12,0
TXN_001641,USER_0949,2024-07-24 07:34:00,188,Transportation,Merchant_9781,Merchant,SUCCESS,PhonePe,Jaipur,Wednesday,7,0
TXN_001642,USER_0525,2024-04-20 12:53:00,1704,Shopping,Service Provider_2880,Service Provider,SUCCESS,Google Pay,Mumbai,Saturday,12,1
TXN_001643,USER_0336,2024-02-29 17:18:00,2450,Shopping,Merchant_3073,Merchant,SUCCESS,Paytm,Kolkata,Thursday,17,0
TXN_001644,USER_0494,2024-08-21 16:54:00,840,Bills & Utilities,Service Provider_5822,Service Provider,SUCCESS,BHIM,Ahmedabad,Wednesday,16,0
TXN_001645,USER_0447,2024-08-21 18:55:00,773,Fuel,Individual_5097,Individual,SUCCESS,Google Pay,Chennai,Wednesday,18,0
TXN_001646,USER_0704,2024-07-20 19:17:00,452,Entertainment,Merchant_6105,Merchant,SUCCESS,Google Pay,Chennai,Saturday,19,1
TXN_001647,USER_0977,2024-05-14 17:39:00,186,Groceries,E-commerce_7942,E-commerce,SUCCESS,Amazon Pay,Kolkata,Tuesday,17,0
TXN_001648,USER_0836,2024-04-19 13:49:00,860,Healthcare,E-commerce_8033,E-commerce,SUCCESS,Google Pay,Lucknow,Friday,13,0
TXN_001649,USER_0362,2024-06-14 10:10:00,1152,Healthcare,E-commerce_3740,E-commerce,SUCCESS,PhonePe,Jaipur,Friday,10,0
TXN_001650,USER_0260,2024-04-01 10:30:00,786,Transfer to Friends,Service Provider_9691,Service Provider,SUCCESS,Paytm,Pune,Monday,10,0
TXN_001651,USER_0031,2024-04-10 08:47:00,133,Transportation,Service Provider_8035,Service Provider,SUCCESS,Google Pay,Hyderabad,Wednesday,8,0
TXN_001652,USER_0252,2024-09-03 07:51:00,197,Transportation,Service Provider_7094,Service Provider,SUCCESS,Google Pay,Hyderabad,Tuesday,7,0
TXN_001653,USER_0126,2024-11-03 12:41:00,596,Food & Dining,Merchant_6388,Merchant,SUCCESS,Google Pay,Ahmedabad,Sunday,12,1
TXN_001654,USER_0582,2024-02-24 15:12:00,1658,Healthcare,Merchant_7317,Merchant,SUCCESS,Paytm,Lucknow,Saturday,15,1
TXN_001655,USER_0218,2024-08-02 17:46:00,602,Fuel,Merchant_5555,Merchant,SUCCESS,Cred,Lucknow,Friday,17,0
TXN_001656,USER_0969,2024-05-18 17:14:00,65,Transportation,E-commerce_6206,E-commerce,FAILED,Paytm,Chennai,Saturday,17,1
TXN_001657,USER_0202,2024-12-14 13:37:00,272,Food & Dining,E-commerce_1766,E-commerce,SUCCESS,Paytm,Pune,Saturday,13,1
TXN_001658,USER_0123,2024-12-16 18:53:00,172,Transportation,Individual_6355,Individual,SUCCESS,Amazon Pay,Pune,Monday,18,0
TXN_001659,USER_0243,2024-12-21 12:22:00,1246,Transfer to Friends,Service Provider_1292,Service Provider,SUCCESS,Cred,Lucknow,Saturday,12,1
TXN_001660,USER_0005,2024-06-09 15:18:00,704,Groceries,Individual_7599,Individual,SUCCESS,PhonePe,Jaipur,Sunday,15,1
TXN_001661,USER_0941,2024-05-30 21:09:00,370,Fuel,Service Provider_1266,Service Provider,SUCCESS,PhonePe,Ahmedabad,Thursday,21,0
TXN_001662,USER_0098,2024-08-23 13:29:00,4671,Education,Service Provider_6196,Service Provider,SUCCESS,Paytm,Pune,Friday,13,0
TXN_001663,USER_0082,2024-06-12 08:06:00,1006,Fuel,E-commerce_1771,E-commerce,SUCCESS,BHIM,Kolkata,Wednesday,8,0
TXN_001664,USER_0714,2024-02-07 11:37:00,499,Groceries,Merchant_7126,Merchant,SUCCESS,Amazon Pay,Delhi,Wednesday,11,0
TXN_001665,USER_0030,2024-06-19 10:06:00,735,Bills & Utilities,Merchant_3273,Merchant,SUCCESS,PhonePe,Hyderabad,Wednesday,10,0
TXN_001666,USER_0883,2024-11-19 16:28:00,1329,Education,Individual_2442,Individual,SUCCESS,Google Pay,Hyderabad,Tuesday,16,0
TXN_001667,USER_0836,2024-08-09 08:52:00,530,Fuel,Merchant_5254,Merchant,SUCCESS,PhonePe,Delhi,Friday,8,0
TXN_001668,USER_0050,2024-10-25 22:48:00,225,Entertainment,Service Provider_6395,Service Provider,SUCCESS,Cred,Lucknow,Friday,22,0
TXN_001669,USER_0811,2024-05-06 13:28:00,2082,Education,Individual_3257,Individual,SUCCESS,Amazon Pay,Ahmedabad,Monday,13,0
TXN_001670,USER_0123,2024-02-01 13:09:00,134,Shopping,Individual_7771,Individual,SUCCESS,Cred,Ahmedabad,Thursday,13,0
TXN_001671,USER_0685,2024-10-11 07:40:00,32,Transportation,E-commerce_9029,E-commerce,SUCCESS,Paytm,Hyderabad,Friday,7,0
TXN_001672,USER_0792,2024-07-22 19:01:00,785,Groceries,Merchant_5322,Merchant,SUCCESS,Paytm,Delhi,Monday,19,0
TXN_001673,USER_0362,2024-07-14 12:56:00,640,Fuel,Individual_2278,Individual,SUCCESS,PhonePe,Ahmedabad,Sunday,12,1
TXN_001674,USER_0062,2024-06-06 10:41:00,888,Bills & Utilities,Individual_8670,Individual,SUCCESS,BHIM,Chennai,Thursday,10,0
TXN_001675,USER_0500,2024-01-02 18:30:00,43,Transportation,Individual_9644,Individual,FAILED,Amazon Pay,Hyderabad,Tuesday,18,0
TXN_001676,USER_0779,2024-03-18 21:48:00,599,Entertainment,Individual_9265,Individual,SUCCESS,PhonePe,Bangalore,Monday,21,0
TXN_001677,USER_0225,2024-01-31 14:09:00,1585,Healthcare,E-commerce_9412,E-commerce,SUCCESS,Google Pay,Pune,Wednesday,14,0
TXN_001678,USER_0193,2024-07-20 17:02:00,125,Transportation,E-commerce_3690,E-commerce,SUCCESS,Cred,Kolkata,Saturday,17,1
TXN_001679,USER_0975,2024-12-22 11:07:00,2274,Transfer to Friends,Individual_8552,Individual,SUCCESS,PhonePe,Delhi,Sunday,11,1
TXN_001680,USER_0247,2024-08-30 13:56:00,548,Food & Dining,Individual_5370,Individual,SUCCESS,PhonePe,Ahmedabad,Friday,13,0
TXN_001681,USER_0678,2024-12-09 20:37:00,274,Fuel,Service Provider_5351,Service Provider,SUCCESS,PhonePe,Jaipur,Monday,20,0
TXN_001682,USER_0087,2024-09-19 09:00:00,318,Healthcare,Individual_3467,Individual,SUCCESS,BHIM,Jaipur,Thursday,9,0
TXN_001683,USER_0442,2024-07-11 13:11:00,178,Fuel,Merchant_8230,Merchant,SUCCESS,Paytm,Hyderabad,Thursday,13,0
TXN_001684,USER_0101,2024-03-23 19:56:00,296,Food & Dining,E-commerce_7923,E-commerce,SUCCESS,Google Pay,Kolkata,Saturday,19,1
TXN_001685,USER_0194,2024-11-21 16:03:00,2694,Education,Service Provider_9676,Service Provider,SUCCESS,Amazon Pay,Ahmedabad,Thursday,16,0
TXN_001686,USER_0532,2024-10-21 15:03:00,4774,Education,Merchant_5078,Merchant,SUCCESS,PhonePe,Chennai,Monday,15,0
TXN_001687,USER_0118,2024-12-05 09:22:00,162,Food & Dining,Service Provider_4911,Service Provider,SUCCESS,PhonePe,Jaipur,Thursday,9,0
TXN_001688,USER_0104,2024-05-04 18:21:00,669,Entertainment,E-commerce_7421,E-commerce,SUCCESS,BHIM,Delhi,Saturday,18,1
TXN_001689,USER_0226,2024-04-02 18:22:00,148,Entertainment,Individual_3802,Individual,SUCCESS,Google Pay,Hyderabad,Tuesday,18,0
TXN_001690,USER_0653,2024-10-18 20:32:00,442,Entertainment,Merchant_2544,Merchant,SUCCESS,Google Pay,Jaipur,Friday,20,0
TXN_001691,USER_0930,2024-03-17 11:28:00,2028,Transfer to Friends,Service Provider_4909,Service Provider,SUCCESS,Google Pay,Hyderabad,Sunday,11,1
TXN_001692,USER_0698,2024-12-09 07:02:00,108,Transportation,Individual_6442,Individual,SUCCESS,BHIM,Bangalore,Monday,7,0
TXN_001693,USER_0986,2024-11-03 19:25:00,366,Food & Dining,E-commerce_8011,E-commerce,SUCCESS,Paytm,Mumbai,Sunday,19,1
TXN_001694,USER_0182,2024-12-10 20:03:00,456,Entertainment,Individual_1159,Individual,SUCCESS,Amazon Pay,Hyderabad,Tuesday,20,0
TXN_001695,USER_0993,2024-11-17 18:52:00,324,Groceries,E-commerce_5055,E-commerce,SUCCESS,BHIM,Delhi,Sunday,18,1
TXN_001696,USER_0047,2024-02-11 19:45:00,483,Food & Dining,Service Provider_4740,Service Provider,SUCCESS,Amazon Pay,Jaipur,Sunday,19,1
TXN_001697,USER_0172,2024-11-05 18:47:00,531,Shopping,Merchant_5990,Merchant,SUCCESS,Cred,Hyderabad,Tuesday,18,0
TXN_001698,USER_0464,2024-03-25 19:38:00,444,Groceries,Service Provider_8970,Service Provider,SUCCESS,Paytm,Hyderabad,Monday,19,0
TXN_001699,USER_0470,2024-07-22 13:37:00,436,Food & Dining,Service Provider_6467,Service Provider,SUCCESS,Amazon Pay,Lucknow,Monday,13,0
TXN_001700,USER_0496,2024-06-28 18:21:00,230,Transportation,Merchant_3423,Merchant,SUCCESS,BHIM,Chennai,Friday,18,0
TXN_001701,USER_0676,2024-05-17 19:41:00,1798,Shopping,E-commerce_1506,E-commerce,SUCCESS,Google Pay,Lucknow,Friday,19,0
TXN_001702,USER_0759,2024-05-13 14:48:00,750,Education,Individual_2462,Individual,SUCCESS,Google Pay,Pune,Monday,14,0
TXN_001703,USER_0655,2024-03-29 17:50:00,88,Transportation,E-commerce_9632,E-commerce,SUCCESS,Google Pay,Kolkata,Friday,17,0
TXN_001704,USER_0933,2024-12-25 11:47:00,369,Healthcare,E-commerce_7836,E-commerce,SUCCESS,Paytm,Kolkata,Wednesday,11,0
TXN_001705,USER_0196,2024-03-10 19:45:00,82,Food & Dining,Service Provider_3014,Service Provider,SUCCESS,BHIM,Ahmedabad,Sunday,19,1
TXN_001706,USER_0581,2024-01-19 10:24:00,649,Healthcare,Merchant_1136,Merchant,SUCCESS,BHIM,Bangalore,Friday,10,0
TXN_001707,USER_0478,2024-07-01 12:34:00,83,Shopping,Individual_5974,Individual,SUCCESS,BHIM,Kolkata,Monday,12,0
TXN_001708,USER_0067,2024-01-28 19:25:00,668,Entertainment,E-commerce_1670,E-commerce,SUCCESS,Google Pay,Kolkata,Sunday,19,1
TXN_001709,USER_0846,2024-05-08 15:32:00,5893,Transfer to Friends,Merchant_9001,Merchant,SUCCESS,Paytm,Mumbai,Wednesday,15,0
TXN_001710,USER_0441,2024-10-07 15:54:00,514,Healthcare,Merchant_5119,Merchant,SUCCESS,Google Pay,Hyderabad,Monday,15,0
TXN_001711,USER_0900,2024-01-10 21:05:00,177,Entertainment,Merchant_5434,Merchant,SUCCESS,Google Pay,Chennai,Wednesday,21,0
TXN_001712,USER_0443,2024-08-05 08:53:00,1336,Transfer to Friends,Service Provider_4585,Service Provider,SUCCESS,PhonePe,Ahmedabad,Monday,8,0
TXN_001713,USER_0956,2024-09-23 16:05:00,272,Healthcare,E-commerce_7923,E-commerce,FAILED,BHIM,Delhi,Monday,16,0
TXN_001714,USER_0915,2024-01-18 22:12:00,929,Entertainment,Service Provider_3839,Service Provider,SUCCESS,Amazon Pay,Pune,Thursday,22,0
TXN_001715,USER_0696,2024-08-04 10:38:00,586,Healthcare,Individual_5096,Individual,SUCCESS,Google Pay,Pune,Sunday,10,1
TXN_001716,USER_0568,2024-09-19 16:15:00,1012,Bills & Utilities,Service Provider_2402,Service Provider,FAILED,Paytm,Lucknow,Thursday,16,0
TXN_001717,USER_0950,2024-10-08 11:57:00,248,Groceries,E-commerce_8158,E-commerce,SUCCESS,PhonePe,Bangalore,Tuesday,11,0
TXN_001718,USER_0540,2024-11-12 18:53:00,426,Groceries,Service Provider_8673,Service Provider,SUCCESS,Paytm,Pune,Tuesday,18,0
TXN_001719,USER_0478,2024-01-25 10:58:00,1122,Education,E-commerce_1453,E-commerce,SUCCESS,Amazon Pay,Mumbai,Thursday,10,0
TXN_001720,USER_0981,2024-09-07 14:51:00,401,Education,Individual_5954,Individual,SUCCESS,Google Pay,Lucknow,Saturday,14,1
TXN_001721,USER_0525,2024-09-10 16:31:00,2729,Healthcare,Service Provider_1877,Service Provider,SUCCESS,BHIM,Bangalore,Tuesday,16,0
TXN_001722,USER_0413,2024-03-26 13:34:00,114,Food & Dining,E-commerce_1890,E-commerce,SUCCESS,PhonePe,Mumbai,Tuesday,13,0
TXN_001723,USER_0277,2024-10-19 17:36:00,82,Transportation,Merchant_5760,Merchant,FAILED,Amazon Pay,Ahmedabad,Saturday,17,1
TXN_001724,USER_0708,2024-06-28 15:59:00,1019,Healthcare,Merchant_9369,Merchant,SUCCESS,Cred,Mumbai,Friday,15,0
TXN_001725,USER_0719,2024-06-02 16:39:00,564,Bills & Utilities,E-commerce_3234,E-commerce,SUCCESS,Google Pay,Bangalore,Sunday,16,1
TXN_001726,USER_0309,2024-11-08 22:55:00,765,Entertainment,E-commerce_4288,E-commerce,SUCCESS,PhonePe,Delhi,Friday,22,0
TXN_001727,USER_0001,2024-04-17 12:09:00,2077,Shopping,Merchant_5050,Merchant,SUCCESS,Google Pay,Delhi,Wednesday,12,0
TXN_001728,USER_0486,2024-12-22 20:40:00,452,Food & Dining,E-commerce_7401,E-commerce,SUCCESS,PhonePe,Delhi,Sunday,20,1
TXN_001729,USER_0308,2024-07-20 13:08:00,1437,Education,Individual_4849,Individual,SUCCESS,Amazon Pay,Kolkata,Saturday,13,1
TXN_001730,USER_0842,2024-07-29 15:30:00,419,Transfer to Friends,Merchant_8083,Merchant,SUCCESS,Google Pay,Mumbai,Monday,15,0
TXN_001731,USER_0190,2024-09-21 16:15:00,1047,Shopping,Individual_9380,Individual,SUCCESS,Cred,Jaipur,Saturday,16,1
TXN_001732,USER_0206,2024-04-23 11:10:00,757,Groceries,Service Provider_5742,Service Provider,SUCCESS,Cred,Delhi,Tuesday,11,0
TXN_001733,USER_0983,2024-09-11 12:09:00,4087,Transfer to Friends,Service Provider_5508,Service Provider,SUCCESS,BHIM,Pune,Wednesday,12,0
TXN_001734,USER_0715,2024-04-01 18:04:00,198,Transportation,E-commerce_7960,E-commerce,SUCCESS,Google Pay,Mumbai,Monday,18,0
TXN_001735,USER_0291,2024-02-23 10:49:00,789,Groceries,E-commerce_1180,E-commerce,SUCCESS,Amazon Pay,Kolkata,Friday,10,0
TXN_001736,USER_0035,2024-04-15 16:21:00,2004,Transfer to Friends,Merchant_6811,Merchant,SUCCESS,Google Pay,Ahmedabad,Monday,16,0
TXN_001737,USER_0904,2024-04-24 11:22:00,498,Groceries,Merchant_3593,Merchant,SUCCESS,Paytm,Jaipur,Wednesday,11,0
TXN_001738,USER_0877,2024-11-18 15:59:00,283,Fuel,Service Provider_9602,Service Provider,SUCCESS,BHIM,Jaipur,Monday,15,0
TXN_001739,USER_0065,2024-03-03 20:51:00,1626,Shopping,Service Provider_6558,Service Provider,SUCCESS,BHIM,Bangalore,Sunday,20,1
TXN_001740,USER_0286,2024-10-06 18:45:00,498,Entertainment,Merchant_8925,Merchant,SUCCESS,BHIM,Ahmedabad,Sunday,18,1
TXN_001741,USER_0621,2024-12-21 17:38:00,782,Shopping,Individual_6309,Individual,SUCCESS,Amazon Pay,Lucknow,Saturday,17,1
TXN_001742,USER_0357,2024-03-09 21:52:00,1344,Transfer to Friends,Merchant_1736,Merchant,SUCCESS,PhonePe,Bangalore,Saturday,21,1
TXN_001743,USER_0238,2024-01-17 08:20:00,99,Transportation,E-commerce_8805,E-commerce,SUCCESS,Paytm,Chennai,Wednesday,8,0
TXN_001744,USER_0791,2024-10-30 12:44:00,906,Bills & Utilities,Individual_7292,Individual,SUCCESS,BHIM,Delhi,Wednesday,12,0
